"","name","price","log_price","review.point","Owner","category","Distillery","Location","Region","Founded","ABV","n_Distillery"
"1429","The Dalmore 1978, 46%",750,6.62007320653036,93,"Whyte & Mackay","Single Malt Scotch","Dalmore","Alness","Highland",1839,46,44
"1430","The Dalmore 1979 aged 33 years, 48.5%",8000,8.98719682066197,90,"Whyte & Mackay","Single Malt Scotch","Dalmore","Alness","Highland",1839,48.5,44
"1431","The Dalmore 1980 aged 31 years, 52.1%",6400,8.76405326934776,85,"Whyte & Mackay","Single Malt Scotch","Dalmore","Alness","Highland",1839,52.1,44
"1432","The Dalmore 1991 aged 20 years, 57.9%",3600,8.1886891244442,89,"Whyte & Mackay","Single Malt Scotch","Dalmore","Alness","Highland",1839,57.9,44
"1433","The Dalmore 1992 aged 19 years, 53.8%",3200,8.07090608878782,86,"Whyte & Mackay","Single Malt Scotch","Dalmore","Alness","Highland",1839,53.8,44
"1434","The Dalmore 21 year old, 42%",530,6.27287700654617,91,"Whyte & Mackay","Single Malt Scotch","Dalmore","Alness","Highland",1839,42,44
"1435","The Dalmore 25 year old, 42%",975,6.88243747099785,90,"Whyte & Mackay","Single Malt Scotch","Dalmore","Alness","Highland",1839,42,44
"1436","The Dalmore Cigar Malt Reserve, 44%",125,4.8283137373023,92,"Whyte & Mackay","Single Malt Scotch","Dalmore","Alness","Highland",1839,44,44
"1437","The Dalmore Cromartie, 45%",156,5.04985600724954,88,"Whyte & Mackay","Single Malt Scotch","Dalmore","Alness","Highland",1839,45,44
"1438","The Dalmore Dee Dram, 40%",69,4.23410650459726,86,"Whyte & Mackay","Single Malt Scotch","Dalmore","Alness","Highland",1839,40,44
"1439","The Dalmore Distillery Exclusive 1991, 59%",236,5.46383180502561,91,"Whyte & Mackay","Single Malt Scotch","Dalmore","Alness","Highland",1839,59,44
"1440","The Dalmore Gran Reserva, 40%",65,4.17438726989564,84,"Whyte & Mackay","Single Malt Scotch","Dalmore","Alness","Highland",1839,40,44
"1441","The Dalmore Mackenzie, 1992 Vintage, 46%",175,5.16478597392351,91,"Whyte & Mackay","Single Malt Scotch","Dalmore","Alness","Highland",1839,46,44
"1442","The Dalmore Spey Dram, 40%",69,4.23410650459726,85,"Whyte & Mackay","Single Malt Scotch","Dalmore","Alness","Highland",1839,40,44
"1443","The Dalmore Stillman's Dram 28 Year Old, 45%",140,4.9416424226093,94,"Whyte & Mackay","Single Malt Scotch","Dalmore","Alness","Highland",1839,45,44
"1444","The Dalmore Tay Dram, 40%",69,4.23410650459726,87,"Whyte & Mackay","Single Malt Scotch","Dalmore","Alness","Highland",1839,40,44
"1445","The Dalmore Tweed Dram, 40%",69,4.23410650459726,86,"Whyte & Mackay","Single Malt Scotch","Dalmore","Alness","Highland",1839,40,44
"1446","The Dalmore Valour, 40%",72,4.27666611901606,87,"Whyte & Mackay","Single Malt Scotch","Dalmore","Alness","Highland",1839,40,44
"1447","The Dalmore, 12 year old, 40%",45,3.80666248977032,84,"Whyte & Mackay","Single Malt Scotch","Dalmore","Alness","Highland",1839,40,44
"1448","The Dalmore, 15 year old, 40%",80,4.38202663467388,88,"Whyte & Mackay","Single Malt Scotch","Dalmore","Alness","Highland",1839,40,44
"1449","The Dalmore, 18 year old, 43%",150,5.01063529409626,87,"Whyte & Mackay","Single Malt Scotch","Dalmore","Alness","Highland",1839,43,44
"1450","The Dalmore, 1974 Vintage, 42%",1250,7.13089883029635,82,"Whyte & Mackay","Single Malt Scotch","Dalmore","Alness","Highland",1839,42,44
"1451","The Dalmore, 1981 Vintage, Amoroso Finish, 42%",1300,7.17011954344963,92,"Whyte & Mackay","Single Malt Scotch","Dalmore","Alness","Highland",1839,42,44
"1452","The Dalmore, 40 year old, 40%",3000,8.00636756765025,93,"Whyte & Mackay","Single Malt Scotch","Dalmore","Alness","Highland",1839,40,44
"1453","The Dalmore, 50 year old, 52.8%",1500,7.3132203870903,96,"Whyte & Mackay","Single Malt Scotch","Dalmore","Alness","Highland",1839,52.8,44
"1454","The Exclusive Malts (distilled at Auchroisk) 11 year old 2003 (cask #9), 56.4%",110,4.70048036579242,85,"Diageo","Single Malt Scotch","Auchroisk","Mulben","Speyside",1972,56.4,7
"1455","The Exclusive Malts (distilled at Ben Nevis) 15 year old Highland 1998 (cask #1589), 51.1%",140,4.9416424226093,88,"Nikka Whisky Distilling Co Ltd","Single Malt Scotch","Ben Nevis","Fort William","Highland",1825,51.1,11
"1456","The Exclusive Malts (distilled at BenRiach) 17 year old 1997 (cask #144744), 54.3%",140,4.9416424226093,87,"Brown-Forman","Single Malt Scotch","BenRiach","Morayshire","Speyside",1898,54.3,38
"1457","The Exclusive Malts (distilled at Bowmore) 15 year old 1999 (cask #350), 54.2%",155,5.04342511691925,81,"Beam Suntory","Single Malt Scotch","Bowmore","Bowmore","Islay",1779,54.2,59
"1458","The Exclusive Malts (distilled at Clynelish) 1997, 53.5%",100,4.60517018598809,87,"Diageo","Single Malt Scotch","Clynelish","Brora","Highland",1967,53.5,26
"1459","The Exclusive Malts (distilled at Glen Garioch) 20 year old 1994 (cask #15), 56.6%",160,5.07517381523383,90,"Beam Suntory","Single Malt Scotch","Glen Garioch","Oldmeldrum","Highland",1797,56.6,24
"1460","The Exclusive Malts (distilled at Laphroaig) 2005 10 year old (cask #468), 54.2%",130,4.86753445045558,86,"Beam Suntory","Single Malt Scotch","Laphroaig","Port Ellen","Islay",1815,54.2,32
"1461","The Exclusive Malts (distilled at Laphroaig) 8 year old 2005 Cask No. 484, 55.9%",85,4.44265125649032,89,"Beam Suntory","Single Malt Scotch","Laphroaig","Port Ellen","Islay",1815,55.9,32
"1462","The Exclusive Malts (distilled at Laphroaig) Cask #10866 22 year old 1990, 47.1%",250,5.52146091786225,92,"Beam Suntory","Single Malt Scotch","Laphroaig","Port Ellen","Islay",1815,47.1,32
"1463","The Exclusive Malts (distilled at Tomatin) 10 year old 2004 (cask #2645), 57.4%",95,4.55387689160054,83,"Takara Shuzo Co","Single Malt Scotch","Tomatin","Tomatin","Highland",1897,57.4,33
"1464","The Glenlivet 12 year old, 40%",33,3.49650756146648,85,"Chivas Brothers","Single Malt Scotch","Glenlivet","Ballindalloch","Speyside",1824,40,45
"1465","The Glenlivet Archive, 21 year old, 43%",100,4.60517018598809,93,"Chivas Brothers","Single Malt Scotch","Glenlivet","Ballindalloch","Speyside",1824,43,45
"1466","The Glenlivet Cellar Collection 1980 (bottled 2011), 43.3%",1593,7.37337430991005,91,"Chivas Brothers","Single Malt Scotch","Glenlivet","Ballindalloch","Speyside",1824,43.3,45
"1467","The Glenlivet Cellar Collection, 1964 vintage, 44.7%",2000,7.60090245954208,93,"Chivas Brothers","Single Malt Scotch","Glenlivet","Ballindalloch","Speyside",1824,44.7,45
"1468","The Glenlivet Cellar Collection, 1967, 46%",200,5.29831736654804,87,"Chivas Brothers","Single Malt Scotch","Glenlivet","Ballindalloch","Speyside",1824,46,45
"1469","The Glenlivet Cellar Collection, 1969 vintage, 50.8%",750,6.62007320653036,96,"Chivas Brothers","Single Malt Scotch","Glenlivet","Ballindalloch","Speyside",1824,50.8,45
"1470","The Glenlivet Cellar Collection, 1972 vintage, 52.3%",700,6.5510803350434,89,"Chivas Brothers","Single Malt Scotch","Glenlivet","Ballindalloch","Speyside",1824,52.3,45
"1471","The Glenlivet Cellar Collection, 1973 vintage, 49%",1250,7.13089883029635,95,"Chivas Brothers","Single Malt Scotch","Glenlivet","Ballindalloch","Speyside",1824,49,45
"1472","The Glenlivet Cellar Collection, 1983 Vintage, 46%",200,5.29831736654804,89,"Chivas Brothers","Single Malt Scotch","Glenlivet","Ballindalloch","Speyside",1824,46,45
"1473","The Glenlivet Founder’s Reserve, 40%",44,3.78418963391826,82,"Chivas Brothers","Single Malt Scotch","Glenlivet","Ballindalloch","Speyside",1824,40,45
"1474","The Glenlivet Founder’s Reserve, 55.6%",375,5.92692602597041,92,"Chivas Brothers","Single Malt Scotch","Glenlivet","Ballindalloch","Speyside",1824,55.6,45
"1475","The Glenlivet French Oak Reserve 15 year old, 40%",50,3.91202300542815,87,"Chivas Brothers","Single Malt Scotch","Glenlivet","Ballindalloch","Speyside",1824,40,45
"1476","The Glenlivet French Oak, 12 year old, 40%",36,3.58351893845611,90,"Chivas Brothers","Single Malt Scotch","Glenlivet","Ballindalloch","Speyside",1824,40,45
"1477","The Glenlivet Guardians Single Cask 18 year old, 55.7%",238,5.47227067367148,81,"Chivas Brothers","Single Malt Scotch","Glenlivet","Ballindalloch","Speyside",1824,55.7,45
"1478","The Glenlivet Nadurra Oloroso, 48%",84,4.43081679884331,82,"Chivas Brothers","Single Malt Scotch","Glenlivet","Ballindalloch","Speyside",1824,48,45
"1479","The Glenlivet Nadurra Triumph 1991, 48%",85,4.44265125649032,91,"Chivas Brothers","Single Malt Scotch","Glenlivet","Ballindalloch","Speyside",1824,48,45
"1480","The Glenlivet Nàdurra, 16 year old, 57.2%",60,4.0943445622221,90,"Chivas Brothers","Single Malt Scotch","Glenlivet","Ballindalloch","Speyside",1824,57.2,45
"1481","The Glenlivet XXV, 25 year old, 43%",350,5.85793315448346,93,"Chivas Brothers","Single Malt Scotch","Glenlivet","Ballindalloch","Speyside",1824,43,45
"1482","The Glenrothes (Vintage Cask #3) 1998 Vintage, 58.3%",110,4.70048036579242,88,"Edrington","Single Malt Scotch","Glenrothes","Rothes","Speyside",1879,58.3,47
"1483","The Glenrothes Alba Reserve, 40%",60,4.0943445622221,84,"Edrington","Single Malt Scotch","Glenrothes","Rothes","Speyside",1879,40,47
"1484","The Glenrothes “John Ramsay,” 46.7%",1000,6.90775527898214,93,"Edrington","Single Malt Scotch","Glenrothes","Rothes","Speyside",1879,46.7,47
"1485","The Glenrothes, 1974 Vintage, 29 year old, 43%",90,4.49980967033027,88,"Edrington","Single Malt Scotch","Glenrothes","Rothes","Speyside",1879,43,47
"1486","The Glenrothes, 1975 vintage, 43%",500,6.21460809842219,93,"Edrington","Single Malt Scotch","Glenrothes","Rothes","Speyside",1879,43,47
"1487","The Glenrothes, 1979 Vintage, 43%",70,4.24849524204936,90,"Edrington","Single Malt Scotch","Glenrothes","Rothes","Speyside",1879,43,47
"1488","The Glenrothes, 1985 Vintage, 43%",120,4.78749174278205,89,"Edrington","Single Malt Scotch","Glenrothes","Rothes","Speyside",1879,43,47
"1489","The Glenrothes, 1987, 43%",53,3.97029191355212,90,"Edrington","Single Malt Scotch","Glenrothes","Rothes","Speyside",1879,43,47
"1490","The Glenrothes, 1989, 43%",56,4.02535169073515,87,"Edrington","Single Malt Scotch","Glenrothes","Rothes","Speyside",1879,43,47
"1491","The Glenrothes, 1992 Vintage, 43% ABV",55,4.00733318523247,85,"Edrington","Single Malt Scotch","Glenrothes","Rothes","Speyside",1879,43,47
"1492","The Glenrothes, 1998 vintage, 43%",55,4.00733318523247,85,"Edrington","Single Malt Scotch","Glenrothes","Rothes","Speyside",1879,43,47
"1493","The Glenturret Jamieson's Jigger Edition, 43.1%",382,5.94542060860658,92,"Lalique Group","Single Malt Scotch","Glenturret","Crieff","Highland",1763,43.1,16
"1494","The MacPhail's Collection (distilled at Glenturret), 15 year old, 46%",55,4.00733318523247,81,"Lalique Group","Single Malt Scotch","Glenturret","Crieff","Highland",1763,46,16
"1495","The MacPhail’s Collection 8 year old (distilled at Bunnahabhain), 43%",45,3.80666248977032,88,"Distell","Single Malt Scotch","Bunnahabhain","Port Askaig","Islay",1881,43,38
"1496","The Macallan 1824 Limited Release, 48%",1900,7.54960916515453,94,"Edrington","Single Malt Scotch","Macallan","Craigellachie","Speyside",1824,48,54
"1497","The Macallan 1861 Replica, 42.7%",180,5.19295685089021,90,"Edrington","Single Malt Scotch","Macallan","Craigellachie","Speyside",1824,42.7,54
"1498","The Macallan Cask Strength, 58.6%",60,4.0943445622221,92,"Edrington","Single Malt Scotch","Macallan","Craigellachie","Speyside",1824,58.6,54
"1499","The Macallan Double Cask 12 year old, 40%",65,4.17438726989564,90,"Edrington","Single Malt Scotch","Macallan","Craigellachie","Speyside",1824,40,54
"1500","The Macallan Edition No. 2, 48.2%",105,4.65396035015752,90,"Edrington","Single Malt Scotch","Macallan","Craigellachie","Speyside",1824,48.2,54
"1501","The Macallan Estate Reserve, 45.7%",215,5.37063802812766,95,"Edrington","Single Malt Scotch","Macallan","Craigellachie","Speyside",1824,45.7,54
"1502","The Macallan Fine Oak, 10 year old, 40%",44,3.78418963391826,83,"Edrington","Single Malt Scotch","Macallan","Craigellachie","Speyside",1824,40,54
"1503","The Macallan Fine Oak, 15 year old, 43%",65,4.17438726989564,92,"Edrington","Single Malt Scotch","Macallan","Craigellachie","Speyside",1824,43,54
"1504","The Macallan Fine Oak, 17 year old, 43%",120,4.78749174278205,94,"Edrington","Single Malt Scotch","Macallan","Craigellachie","Speyside",1824,43,54
"1505","The Macallan Fine Oak, 21 year old, 43%",220,5.39362754635236,89,"Edrington","Single Malt Scotch","Macallan","Craigellachie","Speyside",1824,43,54
"1506","The Macallan Fine Oak, 30 year old, 43%",650,6.47697236288968,88,"Edrington","Single Malt Scotch","Macallan","Craigellachie","Speyside",1824,43,54
"1507","The Macallan Lalique Decanter, 55 year old, 40.1%",12000,9.39266192877014,74,"Edrington","Single Malt Scotch","Macallan","Craigellachie","Speyside",1824,40.1,54
"1508","The Macallan Select Oak, 40%",60,4.0943445622221,85,"Edrington","Single Malt Scotch","Macallan","Craigellachie","Speyside",1824,40,54
"1509","The Macallan Whisky Maker's Edition, 42.8%",90,4.49980967033027,83,"Edrington","Single Malt Scotch","Macallan","Craigellachie","Speyside",1824,42.8,54
"1510","The Macallan, 15 year old, 43%",52,3.95124371858143,92,"Edrington","Single Malt Scotch","Macallan","Craigellachie","Speyside",1824,43,54
"1511","The Macallan, 1841 Replica Bottling, 41.7%",190,5.24702407216049,80,"Edrington","Single Malt Scotch","Macallan","Craigellachie","Speyside",1824,41.7,54
"1512","The Macallan, 1951 Vintage, 48.8%",2000,7.60090245954208,87,"Edrington","Single Malt Scotch","Macallan","Craigellachie","Speyside",1824,48.8,54
"1513","The Macallan, 1961 Vintage, 54.1%",1000,6.90775527898214,92,"Edrington","Single Malt Scotch","Macallan","Craigellachie","Speyside",1824,54.1,54
"1514","The Macallan, 50 year old, 43%",3500,8.1605182474775,93,"Edrington","Single Malt Scotch","Macallan","Craigellachie","Speyside",1824,43,54
"1515","The Maltman (distilled at Ben Nevis) 17 year old, 49.3%",130,4.86753445045558,89,"Nikka Whisky Distilling Co Ltd","Single Malt Scotch","Ben Nevis","Fort William","Highland",1825,49.3,11
"1516","The Maltman (distilled at Linkwood) 18 year old Port Finish, 46%",119,4.77912349311153,78,"Diageo","Single Malt Scotch","Linkwood","Elgin","Speyside",1821,46,11
"1517","The McGibbons Provenance (distilled at Port Ellen), 19 year old, 1982, 62.5%",110,4.70048036579242,91,"Diageo","Single Malt Scotch","Port Ellen","Port Ellen","Islay",1825,62.5,18
"1518","The Singleton of Dufftown 28 year old, 52.3%",455,6.12029741895095,79,"Diageo","Single Malt Scotch","Dufftown","Banffshire","Speyside",1895,52.3,4
"1519","The Singleton of Glendullan Classic, 40%",60,4.0943445622221,81,"Diageo","Single Malt Scotch","Glendullan","Banffshire","Speyside",1897,40,8
"1520","The Singleton of Glendullan Double Matured, 40%",89,4.48863636973214,80,"Diageo","Single Malt Scotch","Glendullan","Banffshire","Speyside",1897,40,8
"1521","The Singleton of Glendullan Master’s Art, 40%",160,5.07517381523383,83,"Diageo","Single Malt Scotch","Glendullan","Banffshire","Speyside",1897,40,8
"1522","The Singleton of Glendullan, 12 year old, 40%",36,3.58351893845611,83,"Diageo","Single Malt Scotch","Glendullan","Banffshire","Speyside",1897,40,8
"1523","The Speyside, 12 year old, 43% ABV",30,3.40119738166216,82,"Harvey's of Edinburgh Ltd.","Single Malt Scotch","Speyside","Drumguish","Speyside",1990,43,13
"1524","The Whisky Exchange (distilled at Bunnahabhain) 16 year old, 55.6%",114,4.7361984483945,89,"Distell","Single Malt Scotch","Bunnahabhain","Port Askaig","Islay",1881,55.6,38
"1525","The Whisky Exchange (distilled at Linkwood) 16 year old, 48%",108,4.68213122712422,87,"Diageo","Single Malt Scotch","Linkwood","Elgin","Speyside",1821,48,11
"1526","The Whisky Exchange Elements of Islay Br2 (distilled at Bruichladdich), 49.3%",88,4.47733681447821,83,"Rémy Cointreau","Single Malt Scotch","Bruichladdich","Rhinns of Islay","Islay",1881,49.3,65
"1527","The Whisky Exchange Elements of Islay Kh1 (distilled at Kilchoman), 59.7%",80,4.38202663467388,88,"Independent","Single Malt Scotch","Kilchoman","Kilchoman","Islay",2005,59.7,24
"1528","The Whisky Exchange Elements of Islay Pe5 (distilled at Port Ellen), 57.9%",279,5.63121178182137,89,"Diageo","Single Malt Scotch","Port Ellen","Port Ellen","Islay",1825,57.9,18
"1529","The Whisky Exchange Masterpieces Range (distilled at Bowmore) 1990 (18 year old), 61.6%",191,5.25227342804663,93,"Beam Suntory","Single Malt Scotch","Bowmore","Bowmore","Islay",1779,61.6,59
"1530","Tobermory 15 year old, 46.3%",110,4.70048036579242,84,"Distell","Single Malt Scotch","Tobermory","Tobermory, Isle of Mull","Island",1798,46.3,11
"1531","Tobermory 21 year old, 53.8%",160,5.07517381523383,88,"Distell","Single Malt Scotch","Tobermory","Tobermory, Isle of Mull","Island",1798,53.8,11
"1532","Tobermory, 10 year old, 40%",36,3.58351893845611,87,"Distell","Single Malt Scotch","Tobermory","Tobermory, Isle of Mull","Island",1798,40,11
"1533","Tomatin 12 year old French Oak Finish, 46%",40,3.68887945411394,84,"Takara Shuzo Co","Single Malt Scotch","Tomatin","Tomatin","Highland",1897,46,33
"1534","Tomatin 12 year old, 43%",25,3.2188758248682,80,"Takara Shuzo Co","Single Malt Scotch","Tomatin","Tomatin","Highland",1897,43,33
"1535","Tomatin 14 year old Port Wood Finish, 46%",55,4.00733318523247,86,"Takara Shuzo Co","Single Malt Scotch","Tomatin","Tomatin","Highland",1897,46,33
"1536","Tomatin 15 year old, 52%",80,4.38202663467388,86,"Takara Shuzo Co","Single Malt Scotch","Tomatin","Tomatin","Highland",1897,52,33
"1537","Tomatin 1971 Warehouse 6 Collection, 45.8%",4000,8.29404964010203,92,"Takara Shuzo Co","Single Malt Scotch","Tomatin","Tomatin","Highland",1897,45.8,33
"1538","Tomatin 1988 Vintage, 46%",250,5.52146091786225,87,"Takara Shuzo Co","Single Malt Scotch","Tomatin","Tomatin","Highland",1897,46,33
"1539","Tomatin 30 year old, 46%",220,5.39362754635236,84,"Takara Shuzo Co","Single Malt Scotch","Tomatin","Tomatin","Highland",1897,46,33
"1540","Tomatin 36 year old, 46%",780,6.65929391968364,88,"Takara Shuzo Co","Single Malt Scotch","Tomatin","Tomatin","Highland",1897,46,33
"1541","Tomatin Cabernet Sauvignon 2002, 46%",87,4.46590811865458,84,"Takara Shuzo Co","Single Malt Scotch","Tomatin","Tomatin","Highland",1897,46,33
"1542","Tomatin Caribbean Rum 2007, 46%",50,3.91202300542815,84,"Takara Shuzo Co","Single Malt Scotch","Tomatin","Tomatin","Highland",1897,46,33
"1543","Tomatin Cask Strength Edition, 57.5%",73,4.29045944114839,83,"Takara Shuzo Co","Single Malt Scotch","Tomatin","Tomatin","Highland",1897,57.5,33
"1544","Tomatin Contrasting Casks Bourbon Matured, 46%",152,5.02388052084628,84,"Takara Shuzo Co","Single Malt Scotch","Tomatin","Tomatin","Highland",1897,46,33
